id,price,date,yr_sold,yr_built,age_at_sale,reno,yr_renovated,condition,grade,view,floors,bedrooms,bathrooms,basement,sqft_lot,sqft_living,sqft_basement,sqft_above,sqft_living15,sqft_lot15,lat,long,zipcode
339600070,408000,2014-07-21,2014,1987,27,0,0,3,7,0,2.0,3,2.0,0,3440,1640,0,1640,1070,3549,47.6829,-122.09700000000001,98052
629810800,900000,2014-06-17,2014,1998,16,0,0,3,10,0,2.0,5,3.75,0,8225,3870,0,3870,3600,9361,47.6078,-122.01,98074
8665900070,460000,2015-01-23,2015,1957,58,0,0,3,8,0,1.0,4,2.25,1,15054,2860,1400,1460,1730,18525,47.7655,-122.3,98155
9282800075,339000,2015-03-17,2015,1952,63,0,0,4,7,0,1.0,4,2.5,0,6000,1740,0,1740,1190,6000,47.5026,-122.236,98178
809002675,660000,2015-04-13,2015,1909,106,0,0,3,7,0,1.0,3,2.0,0,6000,1140,0,1140,1260,4000,47.637,-122.355,98109
6305900350,449950,2015-04-22,2015,1990,25,0,0,3,9,0,2.0,4,3.0,0,10783,3290,0,3290,2810,10783,47.3904,-122.178,98031
1180002075,235000,2014-08-25,2014,1930,84,0,0,3,7,0,1.0,3,1.0,0,6000,1210,0,1210,1210,6000,47.4984,-122.22399999999999,98178
8832900135,769000,2015-01-13,2015,1964,51,0,0,4,9,2,1.0,5,2.25,0,13138,3320,0,1900,2820,13138,47.75899999999999,-122.26899999999999,98028
8682230400,428000,2014-05-07,2014,2003,11,0,0,3,8,0,1.0,2,2.0,0,3900,1350,0,1350,1440,3900,47.7094,-122.03,98053
9560800390,445000,2014-05-16,2014,1984,30,0,0,3,8,0,2.0,3,2.25,0,7340,1990,0,1990,2180,11223,47.7579,-122.141,98072
2558630350,462000,2015-03-21,2015,1974,41,0,0,3,7,0,1.0,4,2.5,1,6958,2060,840,1220,1760,7350,47.7251,-122.16799999999999,98034
7517500310,775000,2015-05-06,2015,1916,99,0,0,4,7,0,1.5,3,1.0,0,6198,1460,0,1460,2280,5160,47.6626,-122.361,98107
4141400030,605000,2014-12-01,2014,1967,47,0,0,4,8,0,1.0,4,1.75,0,10108,2250,0,2250,2050,9750,47.5922,-122.118,98008
8570900162,193500,2014-10-16,2014,1946,68,1,1995,4,7,0,1.0,2,1.0,0,15996,950,0,950,950,25510,47.4987,-121.787,98045
6837820030,389950,2014-05-22,2014,1991,23,0,0,3,9,0,2.0,4,2.5,0,8060,3140,0,3140,3000,8060,47.3091,-122.34299999999999,98023
98030400,790000,2014-07-11,2014,2006,8,0,0,3,10,0,2.0,4,3.5,0,6098,3560,0,3560,3660,6846,47.5828,-121.97200000000001,98075
7312400030,442000,2015-01-30,2015,1918,97,0,0,4,7,2,1.0,2,1.0,1,5000,1410,470,940,1450,5000,47.5531,-122.37899999999999,98126
5452800800,890000,2014-06-13,2014,1974,40,0,0,3,8,0,2.0,4,2.25,0,13500,2770,0,2770,2300,13500,47.543,-122.23100000000001,98040
7889000125,235000,2015-03-19,2015,1958,57,0,0,4,7,0,1.0,3,1.0,0,6978,1864,0,1864,990,8000,47.285,-122.206,98002
5101402276,495000,2014-12-17,2014,1959,55,0,0,3,8,2,1.0,4,1.75,1,6720,1930,800,1130,1850,6380,47.6935,-122.31200000000001,98115
1621069045,600000,2015-01-05,2015,2007,8,0,0,3,10,0,2.0,4,2.5,0,50965,3870,0,3870,2170,65843,47.3109,-122.045,98010
1370800935,1400000,2014-06-18,2014,1937,77,0,0,3,10,3,1.5,3,2.0,1,5500,2020,230,1790,2580,5500,47.6388,-122.40899999999999,98199
7522600030,251000,2014-08-26,2014,1967,47,0,0,4,7,0,1.0,3,2.0,0,8400,1300,0,1300,1300,7500,47.368,-122.315,98198
123059046,471000,2015-03-26,2015,1978,37,0,0,4,8,0,2.0,4,2.25,1,57063,3410,1000,2410,2870,145490,47.505,-122.11,98059
5201000030,597000,2015-03-23,2015,1995,20,0,0,3,8,0,2.0,4,2.5,0,41338,2370,0,2370,2340,46661,47.7379,-122.052,98077
8965500030,804000,2014-09-23,2014,1985,29,0,0,3,9,0,2.0,5,3.5,0,9305,2770,0,2770,2520,9773,47.5628,-122.11399999999999,98006
4019300030,357000,2014-10-13,2014,1972,42,0,0,3,7,0,1.0,3,1.75,0,17493,1250,0,1250,2180,19553,47.7613,-122.274,98155
8929000030,419990,2014-08-21,2014,2014,0,0,0,3,8,0,2.0,3,2.5,1,1689,1690,540,1150,1540,1689,47.5528,-121.999,98029
7880020030,725000,2014-11-10,2014,1987,27,0,0,4,10,0,2.0,4,2.5,0,35201,3040,0,3040,2990,35416,47.4872,-122.066,98027
7327500270,445000,2014-09-25,2014,1984,30,0,0,3,7,0,1.0,3,2.25,0,13630,1190,0,1190,1630,14405,47.4813,-121.735,98045
8568010310,510000,2014-09-12,2014,1995,19,0,0,3,9,0,2.0,3,2.5,0,27566,2300,0,2300,2480,16650,47.7369,-121.96,98019
1126049105,330000,2014-05-27,2014,1955,59,0,0,3,7,0,1.0,4,1.0,0,13372,1360,0,1360,1540,10283,47.7622,-122.26299999999999,98028
3438501662,270000,2014-08-18,2014,1942,72,0,0,5,6,0,1.0,3,1.0,1,5605,1500,750,750,1050,9100,47.5456,-122.359,98106
293000036,495000,2015-04-03,2015,1941,74,0,0,4,7,0,1.0,4,2.0,1,4770,1610,380,1230,1180,6120,47.5333,-122.381,98126
2648000071,225000,2015-03-06,2015,1950,65,1,2001,3,7,0,2.0,4,1.75,0,10300,1420,0,1420,1420,10300,47.3121,-122.215,98002
5273200060,716528,2015-05-04,2015,1952,63,0,0,4,7,0,1.0,3,1.5,1,5400,1750,700,1050,1750,5400,47.6799,-122.279,98115
2025701360,260000,2014-10-14,2014,1991,23,0,0,4,7,0,2.0,3,2.5,0,6095,1510,0,1510,1520,6000,47.3498,-122.037,98038
7787120260,471000,2014-06-09,2014,1998,16,0,0,3,8,0,2.0,4,2.5,0,9928,2330,0,2330,2430,8175,47.4836,-121.78299999999999,98045
4154305085,690000,2015-02-26,2015,1919,96,1,1984,3,8,2,2.0,5,3.5,1,4800,2690,760,1930,2080,4900,47.5592,-122.26899999999999,98118
967000400,548000,2015-04-28,2015,1937,78,0,0,3,7,0,1.5,5,1.5,0,7200,1700,0,1700,1460,7194,47.7614,-122.20299999999999,98011
5101401816,505000,2014-07-26,2014,1928,86,0,0,4,7,0,1.0,3,1.0,1,5410,1020,140,880,1580,5376,47.6924,-122.31,98115
3755000310,325000,2014-12-17,2014,1966,48,0,0,3,7,0,1.0,3,1.0,0,11799,1160,0,1160,1220,10500,47.7263,-122.229,98034
7300200400,682000,2014-11-05,2014,1980,34,0,0,4,8,0,2.0,4,2.25,0,34092,2450,0,2450,2410,35378,47.5751,-122.04899999999999,98075
1795920350,605000,2014-06-17,2014,1985,29,0,0,3,8,0,2.0,3,2.25,0,10760,2010,0,2010,2240,9357,47.7276,-122.103,98052
3530440140,276200,2015-05-05,2015,1975,40,0,0,4,8,0,1.0,2,1.75,0,4495,1370,0,1370,1370,4686,47.3794,-122.31700000000001,98198
6690500060,530000,2014-07-24,2014,1906,108,0,0,3,7,0,1.5,3,1.0,0,4040,1370,0,1370,1220,3030,47.6867,-122.354,98103
3568200060,245000,2014-09-02,2014,1988,26,0,0,3,7,0,1.0,3,3.0,1,9600,1990,550,1440,1670,9600,47.3499,-122.296,98003
3530200160,654950,2014-06-03,2014,1987,27,0,0,3,9,0,2.0,4,2.5,0,45902,2790,0,2790,2890,42421,47.7674,-122.086,98077
40000228,221900,2014-10-15,2014,1939,75,0,0,3,6,0,1.0,2,1.0,0,6727,780,0,780,1860,10124,47.4733,-122.281,98168
3878900270,466000,2015-04-29,2015,1926,89,0,0,4,8,2,1.0,4,2.0,1,4508,2240,900,1340,1930,5250,47.5096,-122.25,98178
8029600400,383150,2015-02-13,2015,2003,12,0,0,3,8,0,1.0,3,2.0,0,6387,2210,0,2210,2570,6497,47.265,-122.302,98003
4083300510,657100,2014-05-05,2014,1924,90,0,0,3,7,0,1.0,4,1.0,1,4240,1390,340,1050,1810,4240,47.6596,-122.338,98103
1026069155,539000,2015-03-12,2015,1988,27,0,0,3,8,0,2.0,3,2.0,0,43995,1800,0,1800,2290,51400,47.7585,-122.022,98077
3298600340,400000,2014-09-05,2014,1977,37,0,0,4,8,0,1.0,6,3.0,1,15600,3320,1660,1660,2330,15360,47.2983,-122.166,98092
1921059235,215000,2014-06-20,2014,1931,83,0,0,5,6,0,1.0,4,2.5,1,11600,1960,980,980,1160,7685,47.2898,-122.22200000000001,98002
2887701420,489000,2014-11-24,2014,1927,87,0,0,4,7,0,1.0,2,1.0,0,2850,850,0,850,1450,4015,47.6875,-122.309,98115
2553300270,649000,2014-11-05,2014,1994,20,0,0,3,10,0,2.0,4,2.5,0,12764,2980,0,2980,3080,9810,47.5857,-122.027,98075
6206100075,700000,2015-05-12,2015,1953,62,0,0,4,8,0,1.0,4,1.75,1,10800,1980,660,1320,2310,10800,47.5899,-122.17299999999999,98005
1397300055,268500,2014-05-20,2014,1953,61,0,0,4,6,0,1.0,2,1.0,0,8424,790,0,790,1470,8424,47.7511,-122.352,98133
1357900060,515000,2014-06-10,2014,1996,18,0,0,3,7,0,2.0,3,2.5,0,5001,1800,0,1800,2106,5618,47.7126,-122.23100000000001,98034
9346700030,685000,2015-02-23,2015,1978,37,0,0,3,9,0,1.0,4,2.0,0,10800,2260,0,2260,2650,9900,47.6124,-122.15299999999999,98007
730000139,305000,2014-10-16,2014,2006,8,0,0,3,7,0,2.0,2,1.5,0,2142,800,0,800,1320,2742,47.5917,-122.29700000000001,98144
4219400465,950000,2015-01-12,2015,1926,89,0,0,3,8,2,1.5,4,2.0,1,4600,2490,400,2090,2910,5000,47.6557,-122.27799999999999,98105
8947250060,292500,2015-03-26,2015,2006,9,0,0,3,7,0,2.0,4,2.5,0,4568,1610,0,1610,1834,4604,47.3351,-122.289,98001
3293700496,270000,2014-08-14,2014,1956,58,0,0,5,7,0,1.0,4,1.75,1,7730,1850,750,1100,2260,8581,47.7481,-122.355,98133
3293700496,450000,2014-12-04,2014,1956,58,0,0,5,7,0,1.0,4,1.75,1,7730,1850,750,1100,2260,8581,47.7481,-122.355,98133
2921700060,535000,2014-10-27,2014,1920,94,0,0,3,7,0,1.5,4,1.0,0,6480,1920,0,1920,1600,6470,47.6897,-122.374,98117
3629870200,550000,2015-03-06,2015,2000,15,0,0,3,8,0,2.0,3,2.5,0,3082,1740,0,1740,1910,3075,47.5489,-122.006,98029
6909200335,457500,2014-06-24,2014,1996,18,0,0,3,8,0,2.0,3,2.25,1,2003,1430,450,980,2210,4000,47.5908,-122.292,98144
8945100320,136500,2014-05-06,2014,1962,52,0,0,3,6,0,1.0,3,1.5,0,8580,1420,0,1420,1200,8580,47.3076,-122.36200000000001,98023
8945100320,224097,2014-10-08,2014,1962,52,0,0,3,6,0,1.0,3,1.5,0,8580,1420,0,1420,1200,8580,47.3076,-122.36200000000001,98023
6792200282,254000,2014-09-22,2014,1994,20,0,0,3,7,0,2.0,3,2.5,0,10608,1560,0,1560,1360,10608,47.3572,-122.161,98042
1471701170,335000,2014-06-11,2014,1963,51,0,0,3,7,0,1.0,4,2.25,1,13500,2030,800,1230,1830,13800,47.4596,-122.066,98059
8564850200,594950,2015-04-02,2015,2012,3,0,0,3,9,0,2.0,5,2.5,0,6553,3280,0,3280,3360,7242,47.475,-121.73700000000001,98045
1471610070,350000,2014-08-27,2014,1983,31,0,0,3,8,0,1.0,3,1.75,0,18123,1360,0,1360,1570,16817,47.4716,-121.756,98045
3384300160,169950,2014-09-16,2014,1970,44,0,0,3,7,0,1.0,3,1.0,0,9832,1180,0,1180,1220,9894,47.3845,-122.085,98042
6139800390,432500,2014-10-06,2014,1979,35,0,0,3,8,0,1.0,3,2.5,1,10800,1940,600,1340,2080,9600,47.7471,-122.075,98077
8819900270,440000,2014-05-20,2014,1948,66,0,0,3,7,0,2.0,2,1.75,0,4000,1300,0,1300,1350,4013,47.6687,-122.288,98105
8944290200,233703,2014-09-18,2014,1985,29,0,0,3,7,0,2.0,3,2.25,0,3788,1650,0,1650,1510,3994,47.3908,-122.167,98031
4057300030,310000,2014-11-14,2014,1988,26,0,0,3,7,0,2.0,3,1.5,0,3292,1140,0,1140,1150,3592,47.5701,-122.01700000000001,98029
1277000240,735000,2015-04-02,2015,1998,17,0,0,3,10,0,2.0,3,2.5,0,6762,2540,0,2540,2870,6631,47.6239,-122.14399999999999,98007
3345100002,730000,2014-12-17,2014,2014,0,0,0,3,10,0,2.0,4,2.75,0,8150,3440,0,3440,2560,8315,47.5168,-122.189,98056
179000505,257000,2014-10-24,2014,1961,53,0,0,3,7,0,1.0,3,1.75,1,9000,1800,600,1200,980,6000,47.4932,-122.27799999999999,98178
1972200751,485000,2014-05-19,2014,2004,10,0,0,3,8,0,3.0,2,2.25,0,1240,1260,0,1260,1330,1300,47.6531,-122.352,98103
868002080,899000,2014-06-19,2014,1959,55,0,0,3,8,2,1.0,4,2.25,1,6000,2370,930,1440,3280,8843,47.7023,-122.38799999999999,98177
4426600125,279000,2014-11-18,2014,1952,62,0,0,3,7,0,1.5,3,1.0,0,8055,1520,0,1520,1560,8160,47.7222,-122.305,98125
1683500140,225000,2014-12-11,2014,1974,40,0,0,4,7,0,1.0,4,2.0,1,7245,1750,700,1050,1640,7245,47.3164,-122.196,98092
1689401230,1360000,2014-06-25,2014,1913,101,0,0,5,8,2,2.0,3,1.5,1,4775,2680,800,1880,2280,5947,47.6333,-122.34700000000001,98109
7852060370,355000,2014-08-11,2014,2000,14,0,0,3,7,0,2.0,3,2.5,0,4242,1590,0,1590,1590,3702,47.5309,-121.876,98065
3876200060,382500,2014-05-02,2014,1967,47,0,0,4,7,0,1.0,4,1.75,0,8700,1560,0,1560,2080,8000,47.7274,-122.181,98034
2571910260,324360,2014-11-07,2014,1992,22,0,0,4,8,0,2.0,3,2.5,0,9669,2000,0,2000,1930,9202,47.1964,-122.009,98022
8731900640,315000,2015-03-24,2015,1966,49,0,0,3,8,0,1.5,3,1.75,0,10450,2380,0,2380,2320,8500,47.3143,-122.37,98023
1826049094,426000,2014-07-16,2014,1951,63,0,0,3,7,0,2.0,2,1.0,0,11472,2230,0,2230,1870,8649,47.7372,-122.35,98133
2345700260,395000,2015-04-06,2015,2003,12,0,0,3,8,0,2.0,5,2.5,0,6305,2820,0,2820,2610,6306,47.2616,-122.296,98003
3622069050,212644,2014-11-21,2014,1922,92,0,0,5,5,0,1.5,3,1.0,0,9650,1570,0,1570,1330,9650,47.3531,-121.98200000000001,98010
3342100160,510000,2014-10-09,2014,1947,67,0,0,5,8,2,2.0,3,3.0,0,5100,1845,0,1845,2100,7650,47.5204,-122.208,98056
2422049104,85000,2014-09-15,2014,1939,75,0,0,3,6,0,1.0,2,1.0,0,9000,830,0,830,1160,7680,47.3813,-122.243,98032
2422049104,235000,2014-12-30,2014,1939,75,0,0,3,6,0,1.0,2,1.0,0,9000,830,0,830,1160,7680,47.3813,-122.243,98032
6600350140,295000,2015-04-08,2015,2001,14,0,0,3,8,0,2.0,4,2.5,0,5754,2030,0,2030,2030,5784,47.3542,-122.137,98042
510003230,720001,2014-08-10,2014,1910,104,0,0,4,7,0,1.5,3,2.5,0,2200,1430,0,1430,1740,4275,47.6601,-122.331,98103
1995200200,313950,2014-05-06,2014,1940,74,0,0,4,6,0,1.0,3,1.0,1,6083,1510,650,860,1510,5712,47.6966,-122.324,98115
1995200200,415000,2014-10-08,2014,1940,74,0,0,4,6,0,1.0,3,1.0,1,6083,1510,650,860,1510,5712,47.6966,-122.324,98115
2473480350,305000,2014-05-19,2014,1981,33,0,0,3,8,0,1.0,3,1.75,0,12247,1610,0,1610,2010,9271,47.4476,-122.124,98058
1189000700,625000,2014-10-01,2014,1906,108,0,0,3,8,0,1.5,3,1.5,1,4128,1600,350,1250,1540,3976,47.6122,-122.29700000000001,98122
7923700030,490000,2015-04-14,2015,1961,54,0,0,4,7,0,1.0,3,1.0,0,11040,1420,0,1420,1530,8208,47.5969,-122.14,98007
1796360340,269950,2014-07-22,2014,1987,27,0,0,4,8,0,2.0,3,2.0,0,8641,1660,0,1660,1490,8641,47.3663,-122.088,98042
625059036,2700000,2014-08-13,2014,1949,65,0,0,3,8,4,2.0,5,4.0,1,27295,4230,1000,3230,2660,27295,47.6803,-122.214,98033
5694500200,829000,2014-08-13,2014,1900,114,0,0,5,9,0,2.5,4,3.0,1,4500,3310,400,2910,1440,3750,47.6594,-122.345,98103
224069114,635000,2014-08-29,2014,1987,27,0,0,4,7,0,1.0,4,2.5,0,77550,2470,0,2470,2490,40894,47.5888,-122.01100000000001,98075
5379802871,217500,2015-03-12,2015,1959,56,0,0,3,7,0,1.0,3,1.0,0,9750,1040,0,1040,1510,11100,47.4553,-122.274,98188
1311600030,270000,2014-07-16,2014,1965,49,0,0,3,7,0,1.0,4,1.75,1,7350,1850,800,1050,1450,7250,47.3413,-122.277,98001
669000350,1250000,2014-09-26,2014,1947,67,1,1999,3,8,2,2.0,3,3.0,1,8400,4610,1820,2790,2160,5000,47.5854,-122.292,98144
2494000070,480000,2015-01-27,2015,2007,8,0,0,3,8,0,2.0,4,2.5,0,5100,2480,0,2480,2270,5115,47.7383,-121.969,98019
2771600350,575000,2014-05-06,2014,1954,60,0,0,3,8,2,1.0,3,1.75,1,6500,2130,960,1170,2020,5000,47.6424,-122.38600000000001,98199
1091310140,426950,2014-11-03,2014,2001,13,0,0,3,7,0,2.0,4,2.75,0,5589,2350,0,2350,2014,6365,47.5098,-122.155,98059
1450100390,125000,2014-09-05,2014,1960,54,0,0,3,6,0,1.0,3,1.0,0,7314,920,0,920,1010,7420,47.2892,-122.22,98002
1450100390,208000,2015-03-16,2015,1960,55,0,0,3,6,0,1.0,3,1.0,0,7314,920,0,920,1010,7420,47.2892,-122.22,98002
2473250400,325000,2014-09-24,2014,1976,38,0,0,4,7,0,1.0,4,2.0,1,10622,1780,880,900,1550,8900,47.4573,-122.15799999999999,98058
1420700030,597157,2014-09-22,2014,1960,54,0,0,4,8,0,1.0,7,4.0,0,10880,2690,0,2690,1840,10836,47.6787,-122.16799999999999,98033
3630110340,728725,2015-01-07,2015,2006,9,0,0,3,8,2,2.5,4,2.5,0,3120,3010,0,3010,2140,3840,47.5539,-121.99600000000001,98029
1313000240,708000,2014-08-18,2014,1968,46,0,0,3,8,0,1.0,5,2.0,1,10800,3180,1270,1910,2440,9750,47.6354,-122.103,98052
1441600160,1300000,2014-07-23,2014,2005,9,0,0,3,11,0,2.0,4,3.0,0,14021,4120,0,4120,4390,14684,47.5985,-122.02600000000001,98075
8807600140,405000,2015-04-24,2015,1977,38,0,0,4,7,0,1.0,3,1.0,0,11625,1280,0,1280,1320,10875,47.6827,-122.059,98053
8928100125,550000,2014-10-28,2014,1945,69,0,0,3,7,0,1.5,4,2.75,1,6090,1690,290,1400,1820,6090,47.6814,-122.26899999999999,98115
7853302180,451000,2015-04-09,2015,2006,9,0,0,3,7,0,2.0,4,2.5,0,5375,2320,0,2320,2060,5395,47.5415,-121.883,98065
9325200160,540500,2014-06-19,2014,2014,0,0,0,3,8,0,2.0,5,3.75,0,7415,3090,0,3090,2790,7425,47.435,-122.329,98166
98001000,1030000,2014-10-07,2014,2001,13,0,0,3,11,2,2.0,5,3.5,0,16500,5050,0,5050,4570,16500,47.5863,-121.96700000000001,98075
3306200240,218000,2014-11-25,2014,1963,51,0,0,3,7,0,1.0,4,1.0,1,10455,1640,690,950,1360,9750,47.2974,-122.366,98023
7436500060,562000,2014-10-20,2014,1974,40,0,0,3,8,0,1.0,4,2.25,1,7007,2170,630,1540,2040,7700,47.672,-122.169,98033
1022059032,401500,2014-08-12,2014,1977,37,0,0,4,8,0,2.0,4,2.5,1,94525,3140,860,2280,1910,14300,47.4155,-122.163,98042
1523049083,196700,2014-11-12,2014,1954,60,0,0,3,7,0,1.0,2,1.0,0,9994,1090,0,1090,1090,11700,47.4761,-122.287,98168
9346920070,583000,2014-08-22,2014,1975,39,0,0,4,8,0,1.0,3,1.75,1,10183,1930,450,1480,2320,10000,47.5624,-122.135,98006
5709200030,309900,2014-12-04,2014,1974,40,0,0,4,7,0,1.0,5,2.5,1,17825,2100,700,1400,2200,14602,47.3094,-122.191,98092
5104470070,485000,2014-10-16,2014,1995,19,0,0,3,9,0,2.0,4,3.0,0,18843,3110,0,3110,3080,14735,47.4619,-122.154,98058
3330500075,465000,2015-04-24,2015,1926,89,0,0,4,6,0,1.0,3,1.0,0,3348,930,0,930,1210,3348,47.5532,-122.277,98118
200800200,595000,2014-08-12,2014,1984,30,0,0,4,8,0,2.0,4,2.25,0,8372,2050,0,2050,2010,8037,47.7234,-122.10700000000001,98052
1432400570,254000,2014-07-18,2014,1958,56,0,0,4,6,0,1.0,3,1.0,0,7560,1160,0,1160,1160,7560,47.45,-122.179,98058
1552510160,488500,2014-10-30,2014,1994,20,0,0,3,7,0,2.0,3,2.75,0,9490,1820,0,1820,1950,8851,47.7481,-122.178,98011
2473460860,260000,2014-10-27,2014,1977,37,0,0,3,8,0,2.0,4,2.5,0,8990,2110,0,2110,2040,8800,47.4457,-122.12700000000001,98058
7812800681,166000,2015-01-02,2015,1944,71,0,0,4,6,0,1.0,2,1.0,0,8487,870,0,870,1350,6850,47.4955,-122.23899999999999,98178
579000550,440000,2014-11-07,2014,1923,91,0,0,3,6,2,1.0,2,1.5,0,6760,1080,0,1080,2080,5800,47.7008,-122.38600000000001,98117
2916200138,375000,2015-02-02,2015,1943,72,0,0,5,6,0,2.0,3,2.0,0,7560,1260,0,1260,1260,7595,47.7225,-122.351,98133
6821100125,529500,2015-02-25,2015,1944,71,0,0,4,6,0,1.0,2,1.0,1,4800,900,120,780,1270,5520,47.6575,-122.4,98199
1529300135,338000,2014-10-14,2014,1934,80,0,0,4,6,0,1.0,2,1.0,0,6439,750,0,750,1470,6374,47.6995,-122.354,98103
4124000320,335620,2015-03-16,2015,1986,29,0,0,3,8,0,1.0,3,2.25,1,15903,1800,460,1340,2000,15233,47.3813,-122.04299999999999,98038
1775910370,464000,2015-02-05,2015,1978,37,0,0,3,9,0,1.0,4,2.25,1,15232,2220,530,1690,2110,15280,47.7449,-122.103,98072
4365200505,354000,2014-10-03,2014,1925,89,0,0,4,6,0,1.0,2,1.0,0,7740,1390,0,1390,1290,7740,47.5232,-122.37100000000001,98126
7960100030,601000,2014-08-14,2014,1998,16,0,0,3,8,0,2.0,4,3.5,1,3600,2160,500,1660,1230,3840,47.6103,-122.29700000000001,98122
9264900350,285000,2015-04-24,2015,1979,36,0,0,3,8,0,1.0,3,2.25,1,9040,1840,470,1370,1870,8992,47.3144,-122.339,98023
955000060,462500,2014-09-30,2014,1906,108,0,0,3,7,0,2.0,2,2.0,0,4200,1690,0,1690,1540,4200,47.621,-122.303,98112
5205000160,350000,2014-07-11,2014,1989,25,0,0,4,8,0,2.0,4,2.5,0,10459,2650,0,2650,2340,8777,47.2739,-122.29299999999999,98003
6145600955,329000,2014-12-24,2014,1972,42,0,0,3,7,0,1.0,4,1.0,0,3844,1120,0,1120,1480,3844,47.7038,-122.352,98133
2472950350,312500,2015-04-11,2015,1984,31,1,2008,3,7,0,1.0,4,2.5,1,11983,2500,1180,1320,1460,9005,47.4292,-122.148,98058
9475710060,370000,2014-06-13,2014,2001,13,0,0,3,7,0,2.0,4,2.5,0,5338,2220,0,2220,2220,5338,47.4887,-122.15,98059
1112700060,399900,2015-03-11,2015,1979,36,0,0,3,7,0,1.0,3,1.75,0,12750,1260,0,1260,1460,7865,47.7289,-122.23299999999999,98034
66000140,398000,2014-11-20,2014,1925,89,0,0,4,6,0,1.5,3,1.0,0,6550,1480,0,1480,1200,6550,47.5498,-122.381,98126
1021000060,550500,2015-03-04,2015,1909,106,0,0,4,7,2,1.0,2,1.5,1,7400,930,100,830,1920,4152,47.5691,-122.40799999999999,98116
4154304740,709000,2015-02-24,2015,1913,102,0,0,4,8,0,1.5,3,2.75,1,7200,2780,910,1870,1700,7200,47.5632,-122.27,98118
7972604215,402000,2014-12-12,2014,1965,49,0,0,3,7,0,1.0,5,2.75,1,7620,2770,1070,1700,1720,7620,47.5188,-122.348,98106
7979900126,450000,2014-06-26,2014,1952,62,0,0,3,7,0,1.0,3,1.5,0,23660,1530,0,1530,1800,11407,47.7467,-122.295,98155
2821100125,524000,2014-11-20,2014,1961,53,0,0,3,8,0,1.0,3,2.25,1,6720,2140,700,1440,2060,6720,47.6949,-122.396,98117
2323089065,800000,2014-12-17,2014,1989,25,0,0,3,10,4,1.0,4,2.75,1,322188,4600,2200,2400,3740,114562,47.4626,-121.73899999999999,98045
6623400187,185000,2014-09-23,2014,1966,48,0,0,3,7,0,1.0,4,1.0,1,8906,1760,530,1230,1180,10407,47.4288,-122.198,98055
6623400187,365000,2015-02-20,2015,1966,49,0,0,3,7,0,1.0,4,1.0,1,8906,1760,530,1230,1180,10407,47.4288,-122.198,98055
325049234,925000,2014-09-09,2014,1989,25,0,0,3,9,0,2.0,4,2.5,0,11422,3110,0,3110,2850,7254,47.6833,-122.271,98115
8016300240,714000,2015-04-02,2015,1968,47,0,0,4,8,0,1.0,3,1.75,1,11781,2260,740,1520,2530,10176,47.5982,-122.12799999999999,98008
7955040160,495000,2014-10-16,2014,1972,42,0,0,5,7,0,1.0,3,2.0,0,9759,1460,0,1460,1620,8421,47.6644,-122.14399999999999,98052
6414600232,535000,2015-04-20,2015,1990,25,0,0,3,7,0,1.0,3,2.25,1,6648,2050,820,1230,1760,7200,47.7258,-122.33200000000001,98133
1824059070,880000,2014-10-24,2014,1953,61,1,2007,3,8,0,1.0,4,2.5,0,10800,2340,0,2340,2650,13500,47.5715,-122.225,98040
6031400013,150000,2014-06-16,2014,1949,65,0,0,4,6,0,1.0,3,1.5,0,8056,1230,0,1230,850,6714,47.4878,-122.314,98168
9557300570,554500,2015-03-27,2015,1972,43,0,0,4,8,0,1.0,3,2.25,1,6565,1880,460,1420,2060,7280,47.6396,-122.113,98008
4443800960,520000,2015-04-08,2015,1916,99,0,0,5,7,0,1.5,3,1.75,0,3880,1280,0,1280,980,3880,47.6871,-122.391,98117
7203220310,839990,2014-08-22,2014,2014,0,0,0,3,9,0,2.0,4,2.75,0,5637,3660,0,3660,3625,5639,47.6845,-122.01700000000001,98053
7202330030,500000,2014-08-22,2014,2003,11,0,0,3,7,0,2.0,3,2.5,0,5683,1650,0,1650,1650,4193,47.683,-122.035,98053
3353404510,305000,2015-01-07,2015,1936,79,0,0,4,6,0,1.5,2,1.0,0,186872,1960,0,1960,1650,19200,47.2681,-122.26700000000001,98001
6064800550,247800,2014-08-02,2014,2003,11,0,0,3,7,0,2.0,3,2.5,0,2170,1580,0,1580,1610,1917,47.5418,-122.289,98118
1786630160,344200,2014-07-11,2014,2000,14,0,0,3,8,0,2.0,4,2.5,0,5812,2490,0,2490,2690,6012,47.3875,-122.155,98042
3709500140,459950,2014-06-23,2014,2003,11,0,0,3,8,0,2.0,4,2.5,0,6107,2000,0,2000,2040,6520,47.7557,-122.221,98011
7942300070,229900,2014-09-15,2014,1967,47,0,0,4,7,0,1.0,4,1.75,0,9899,1550,0,1550,1500,11272,47.3583,-122.18299999999999,98030
7525300240,750000,2015-02-19,2015,1974,41,0,0,3,8,1,1.0,4,2.25,1,9602,2820,870,1950,2890,9602,47.5881,-122.113,98008
3579000800,509000,2014-10-24,2014,1983,31,0,0,3,9,0,1.0,4,2.5,1,9355,2600,760,1840,2250,7691,47.7446,-122.249,98028
3577000116,680000,2015-03-25,2015,1956,59,0,0,4,8,4,1.0,4,1.0,1,12137,2200,560,1640,3250,17153,47.7473,-122.26100000000001,98028
