id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,basement,reno,yr_sold,age_at_sale,bb_ratio,yrs_since_reno,zip_avg,mo_sold_1,mo_sold_2,mo_sold_3,mo_sold_4,mo_sold_5,mo_sold_6,mo_sold_7,mo_sold_8,mo_sold_9,mo_sold_10,mo_sold_11,mo_sold_12
2854800090,2014-07-10,307150,3,1.5,1480,6752,1.0,0,0,4,7,1480,0,1959,0,98056,47.4993,-122.176,1450,8023,0,0,2014,55,2.0,0,438108,0,0,0,0,0,0,1,0,0,0,0,0
1726600120,2014-07-01,729032,4,2.5,2840,12866,1.0,0,0,4,9,1780,1060,1977,0,98005,47.6388,-122.167,2840,13209,1,0,2014,37,1.6,0,813203,0,0,0,0,0,0,1,0,0,0,0,0
2140900100,2015-02-03,289000,4,2.5,1961,3207,2.0,0,0,3,7,1961,0,2006,0,98042,47.3507,-122.16,1961,3401,0,0,2015,9,1.6,0,320282,0,1,0,0,0,0,0,0,0,0,0,0
446000150,2015-04-15,480000,3,1.0,1100,5700,1.0,0,0,3,7,1100,0,1950,0,98115,47.6883,-122.28200000000001,1560,6588,0,0,2015,65,3.0,0,634010,0,0,0,1,0,0,0,0,0,0,0,0
7436500120,2015-02-19,529000,3,1.75,1500,7367,1.0,0,0,3,8,1500,0,1974,0,98033,47.6722,-122.167,1920,7579,0,0,2015,41,1.7142857142857142,0,822716,0,1,0,0,0,0,0,0,0,0,0,0
7558750120,2015-03-10,580000,3,2.25,2190,8188,2.0,0,0,3,8,1810,380,1978,0,98052,47.6883,-122.113,2190,8374,1,0,2015,37,1.3333333333333333,0,663466,0,0,1,0,0,0,0,0,0,0,0,0
7856610490,2014-08-05,875000,5,2.5,2530,8564,2.0,0,0,4,8,2530,0,1976,0,98006,47.5622,-122.15299999999999,2480,8714,0,0,2014,38,2.0,0,873856,0,0,0,0,0,0,0,1,0,0,0,0
9346930100,2014-10-15,610000,4,2.5,2440,9350,1.0,0,0,4,8,1560,880,1976,0,98006,47.5614,-122.13,2260,8500,1,0,2014,38,1.6,0,873856,0,0,0,0,0,0,0,0,0,1,0,0
7214700580,2014-06-08,510000,4,2.25,2450,62290,2.0,0,0,3,8,2450,0,1976,0,98077,47.7603,-122.074,2450,41181,0,0,2014,38,1.7777777777777777,0,682898,0,0,0,0,0,1,0,0,0,0,0,0
302000375,2014-08-14,169100,3,2.0,1050,18304,1.0,0,0,4,7,1050,0,1953,0,98001,47.3206,-122.26899999999999,1690,15675,0,0,2014,61,1.5,0,293715,0,0,0,0,0,0,0,1,0,0,0,0
302000375,2015-05-06,250000,3,2.0,1050,18304,1.0,0,0,4,7,1050,0,1953,0,98001,47.3206,-122.26899999999999,1690,15675,0,0,2015,62,1.5,0,293715,0,0,0,0,1,0,0,0,0,0,0,0
6843300090,2014-11-03,500000,4,2.25,2730,35100,2.0,0,0,3,8,2730,0,1977,0,98075,47.5913,-122.012,2730,36677,0,0,2014,37,1.7777777777777777,0,806326,0,0,0,0,0,0,0,0,0,0,1,0
1787250210,2014-12-22,379000,4,2.75,2410,5225,2.0,0,0,3,8,2410,0,2001,0,98058,47.4244,-122.15100000000001,2300,5378,0,0,2014,13,1.4545454545454546,0,365714,0,0,0,0,0,0,0,0,0,0,0,1
2402100205,2014-11-19,412133,2,1.0,920,4400,1.0,0,0,3,7,920,0,1948,0,98103,47.6903,-122.33200000000001,1560,4600,0,0,2014,66,2.0,0,591844,0,0,0,0,0,0,0,0,0,0,1,0
1973800150,2015-04-02,480000,4,2.25,2330,14190,1.0,0,0,3,8,1740,590,1962,0,98034,47.718,-122.242,2330,14190,1,0,2015,53,1.7777777777777777,0,576935,0,0,0,1,0,0,0,0,0,0,0,0
8682262240,2015-03-30,505000,2,2.5,1900,5065,2.0,0,0,3,8,1900,0,2005,0,98053,47.7175,-122.03399999999999,1350,4664,0,0,2015,10,0.8,0,677269,0,0,1,0,0,0,0,0,0,0,0,0
686200490,2014-09-26,570000,4,1.75,1860,7700,1.0,0,0,4,8,1860,0,1964,0,98008,47.62600000000001,-122.11200000000001,1860,7700,0,0,2014,50,2.2857142857142856,0,669093,0,0,0,0,0,0,0,0,1,0,0,0
8121101380,2014-08-13,475000,3,1.0,1380,4635,1.0,0,0,4,6,1380,0,1919,0,98144,47.57,-122.285,1790,4635,0,0,2014,95,3.0,0,630101,0,0,0,0,0,0,0,1,0,0,0,0
9541600015,2015-02-11,660000,4,2.25,2010,15375,1.0,0,0,4,8,2010,0,1957,0,98005,47.5956,-122.17399999999999,1930,15375,0,0,2015,58,1.7777777777777777,0,813203,0,1,0,0,0,0,0,0,0,0,0,0
2387400120,2014-09-29,650000,4,2.5,2500,6005,2.0,0,0,3,9,2500,0,2001,0,98033,47.6922,-122.17399999999999,2680,7200,0,0,2014,13,1.6,0,822716,0,0,0,0,0,0,0,0,1,0,0,0
822039146,2015-02-19,485000,3,2.0,2410,50654,1.5,0,0,3,7,2410,0,1995,0,98070,47.4154,-122.458,1900,36300,0,0,2015,20,1.5,0,496507,0,1,0,0,0,0,0,0,0,0,0,0
1925069183,2014-08-15,425000,3,2.5,1340,10018,1.0,0,0,4,7,1340,0,1976,0,98052,47.6366,-122.094,2520,13068,0,0,2014,38,1.2,0,663466,0,0,0,0,0,0,0,1,0,0,0,0
6205500580,2014-12-10,530000,3,2.5,2640,13775,1.0,0,0,3,8,1550,1090,1978,0,98005,47.5875,-122.177,2120,12432,1,0,2014,36,1.2,0,813203,0,0,0,0,0,0,0,0,0,0,0,1
1518000230,2014-12-31,315000,4,2.75,1580,3770,1.0,0,0,3,7,1080,500,2002,0,98019,47.7368,-121.96799999999999,1740,3800,1,0,2014,12,1.4545454545454546,0,430827,0,0,0,0,0,0,0,0,0,0,0,1
3278602170,2014-12-15,347000,2,2.25,1560,1705,2.0,0,0,3,8,1270,290,2006,0,98126,47.5482,-122.374,1560,1758,1,0,2014,8,0.8888888888888888,0,443892,0,0,0,0,0,0,0,0,0,0,0,1
3034200543,2014-12-29,500000,3,2.25,2210,7916,2.0,0,0,3,8,2210,0,1978,0,98133,47.7175,-122.339,1450,7955,0,0,2014,36,1.3333333333333333,0,395833,0,0,0,0,0,0,0,0,0,0,0,1
7787050180,2015-01-28,585000,3,2.75,3080,7282,2.0,0,0,3,9,3080,0,2008,0,98059,47.4826,-122.149,3080,7274,0,0,2015,7,1.0909090909090908,0,522263,1,0,0,0,0,0,0,0,0,0,0,0
4443800385,2014-08-18,410000,2,1.0,1480,4080,1.0,0,0,3,7,1050,430,1949,0,98117,47.6842,-122.39299999999999,1310,4080,1,0,2014,65,2.0,0,594123,0,0,0,0,0,0,0,1,0,0,0,0
4443800385,2015-05-06,778100,2,1.0,1480,4080,1.0,0,0,3,7,1050,430,1949,0,98117,47.6842,-122.39299999999999,1310,4080,1,0,2015,66,2.0,0,594123,0,0,0,0,1,0,0,0,0,0,0,0
7405700015,2015-03-30,406000,3,1.0,1090,11292,1.0,0,0,4,7,1090,0,1952,0,98133,47.7429,-122.35799999999999,1570,8198,0,0,2015,63,3.0,0,395833,0,0,1,0,0,0,0,0,0,0,0,0
2780400035,2014-05-05,665000,4,2.5,2800,5900,1.0,0,0,3,8,1660,1140,1963,0,98115,47.6809,-122.286,2580,5900,1,0,2014,51,1.6,0,634010,0,0,0,0,1,0,0,0,0,0,0,0
5562100325,2014-11-25,305000,2,1.0,1000,8212,1.0,0,0,4,7,1000,0,1947,0,98133,47.7444,-122.34100000000001,1620,8214,0,0,2014,67,2.0,0,395833,0,0,0,0,0,0,0,0,0,0,1,0
7437101030,2014-08-22,265000,3,2.5,1640,7668,2.0,0,0,3,7,1640,0,1991,0,98038,47.3505,-122.027,1850,7200,0,0,2014,23,1.2,0,386242,0,0,0,0,0,0,0,1,0,0,0,0
2523400205,2015-04-21,510000,2,1.5,1860,5100,1.0,0,0,3,7,1060,800,1940,0,98136,47.5573,-122.39200000000001,1710,5100,1,0,2015,75,1.3333333333333333,0,569400,0,0,0,1,0,0,0,0,0,0,0,0
6046401030,2014-05-28,432500,3,1.75,1980,5100,1.0,0,0,3,7,1270,710,1965,0,98103,47.6911,-122.34700000000001,1400,5100,1,0,2014,49,1.7142857142857142,0,591844,0,0,0,0,1,0,0,0,0,0,0,0
8563000770,2014-12-10,490000,3,1.75,1510,8433,1.0,0,0,4,7,1220,290,1967,0,98008,47.6226,-122.103,1950,8199,1,0,2014,47,1.7142857142857142,0,669093,0,0,0,0,0,0,0,0,0,0,0,1
2215900180,2014-07-11,270000,3,2.5,1690,7165,2.0,0,0,4,7,1690,0,1992,0,98038,47.3498,-122.05799999999999,1410,8590,0,0,2014,22,1.2,0,386242,0,0,0,0,0,0,1,0,0,0,0,0
2771602450,2014-08-26,370000,2,1.5,1010,2102,2.0,0,0,3,7,1010,0,1984,0,98119,47.6374,-122.375,1480,2632,0,0,2014,30,1.3333333333333333,0,860011,0,0,0,0,0,0,0,1,0,0,0,0
722059233,2014-12-15,327500,3,2.5,2090,12027,2.0,0,0,3,8,2090,0,1991,0,98031,47.4084,-122.213,2090,12666,0,0,2014,23,1.2,0,308160,0,0,0,0,0,0,0,0,0,0,0,1
625049310,2015-03-11,587750,2,1.0,890,4730,1.0,0,0,3,7,890,0,1941,0,98103,47.6876,-122.34100000000001,1330,5904,0,0,2015,74,2.0,0,591844,0,0,1,0,0,0,0,0,0,0,0,0
1018000110,2015-04-23,224000,4,3.0,2300,7609,2.0,0,0,4,7,2300,0,1976,0,98002,47.2943,-122.227,940,5937,0,0,2015,39,1.3333333333333333,0,233039,0,0,0,1,0,0,0,0,0,0,0,0
9477201530,2015-04-23,439000,3,2.25,1480,7565,1.0,0,0,3,7,1220,260,1977,0,98034,47.7288,-122.191,1660,7565,1,0,2015,38,1.3333333333333333,0,576935,0,0,0,1,0,0,0,0,0,0,0,0
2710600015,2015-03-27,775000,4,3.0,2000,5304,1.5,0,0,4,7,2000,0,1947,0,98115,47.6762,-122.285,1670,5304,0,0,2015,68,1.3333333333333333,0,634010,0,0,1,0,0,0,0,0,0,0,0,0
1502400300,2014-09-16,235000,3,1.75,1380,8362,1.0,0,0,3,7,1380,0,1967,0,98003,47.3121,-122.323,1380,8800,0,0,2014,47,1.7142857142857142,0,303909,0,0,0,0,0,0,0,0,1,0,0,0
4045700115,2014-10-28,370000,3,1.75,1620,37913,2.0,0,0,4,7,1620,0,1953,0,98001,47.2875,-122.289,2190,21518,0,0,2014,61,1.7142857142857142,0,293715,0,0,0,0,0,0,0,0,0,1,0,0
7504010590,2014-11-14,790000,4,3.0,3180,12070,2.0,0,0,4,9,3180,0,1976,0,98074,47.6371,-122.05799999999999,3110,12600,0,0,2014,38,1.3333333333333333,0,709751,0,0,0,0,0,0,0,0,0,0,1,0
1321039076,2014-06-27,209950,3,1.0,970,9583,1.0,0,0,4,6,970,0,1967,0,98023,47.3044,-122.366,970,7875,0,0,2014,47,3.0,0,296748,0,0,0,0,0,1,0,0,0,0,0,0
4123800180,2014-08-27,309000,3,2.5,1780,7859,2.0,0,0,3,7,1780,0,1988,0,98038,47.3772,-122.045,1670,6618,0,0,2014,26,1.2,0,386242,0,0,0,0,0,0,0,1,0,0,0,0
6415100410,2014-06-09,440000,3,1.75,2240,8153,1.0,0,0,3,7,1120,1120,1948,0,98125,47.7303,-122.329,1710,8100,1,0,2014,66,1.7142857142857142,0,492018,0,0,0,0,0,1,0,0,0,0,0,0
4420600015,2014-10-06,571500,4,2.25,2810,25990,2.0,0,0,3,8,1860,950,1959,0,98001,47.2993,-122.29299999999999,2020,16140,1,0,2014,55,1.7777777777777777,0,293715,0,0,0,0,0,0,0,0,0,1,0,0
3878900395,2014-07-28,323000,3,1.75,1830,12500,1.0,0,1,3,7,1200,630,1947,0,98178,47.5087,-122.25,1830,7300,1,0,2014,67,1.7142857142857142,0,321857,0,0,0,0,0,0,1,0,0,0,0,0
9183701345,2014-11-03,290000,2,1.75,1560,7575,1.0,0,0,3,8,1560,0,2002,0,98030,47.3776,-122.228,2050,9000,0,0,2014,12,1.1428571428571428,0,304189,0,0,0,0,0,0,0,0,0,0,1,0
7518503830,2014-07-23,551000,4,1.5,1470,5100,1.5,0,0,3,7,1470,0,1946,0,98117,47.6769,-122.381,1470,5100,0,0,2014,68,2.6666666666666665,0,594123,0,0,0,0,0,0,1,0,0,0,0,0
2597520720,2014-11-03,720000,5,2.5,2900,9525,2.0,0,0,3,9,2900,0,1989,0,98006,47.5442,-122.13799999999999,2910,11854,0,0,2014,25,2.0,0,873856,0,0,0,0,0,0,0,0,0,0,1,0
109200730,2014-05-06,218000,3,1.75,1850,7684,1.0,0,0,3,8,1320,530,1979,0,98023,47.2975,-122.37,1940,7630,1,0,2014,35,1.7142857142857142,0,296748,0,0,0,0,1,0,0,0,0,0,0,0
2621750110,2014-12-23,334950,4,2.5,2190,7000,2.0,0,0,3,8,2190,0,1997,0,98042,47.3718,-122.109,2040,7700,0,0,2014,17,1.6,0,320282,0,0,0,0,0,0,0,0,0,0,0,1
8644400040,2014-07-29,605000,4,2.25,2510,31584,2.0,0,0,4,9,2510,0,1979,0,98074,47.6153,-122.054,2510,39221,0,0,2014,35,1.7777777777777777,0,709751,0,0,0,0,0,0,1,0,0,0,0,0
8731982250,2014-08-12,268500,4,1.75,1670,8000,1.0,0,0,4,8,1670,0,1974,0,98023,47.3193,-122.383,1720,8000,0,0,2014,40,2.2857142857142856,0,296748,0,0,0,0,0,0,0,1,0,0,0,0
2826049023,2014-07-29,440000,3,2.25,1880,7989,1.0,0,0,3,7,1280,600,1982,0,98125,47.7077,-122.29899999999999,1820,7414,1,0,2014,32,1.3333333333333333,0,492018,0,0,0,0,0,0,1,0,0,0,0,0
3905081530,2014-10-07,571500,4,2.75,2180,5799,2.0,0,0,4,8,2180,0,1993,0,98029,47.5702,-121.995,2060,6061,0,0,2014,21,1.4545454545454546,0,623777,0,0,0,0,0,0,0,0,0,1,0,0
402000145,2014-10-28,217000,2,1.0,970,5600,1.0,0,0,3,6,970,0,1951,0,98118,47.5297,-122.277,1020,5600,0,0,2014,63,2.0,0,455125,0,0,0,0,0,0,0,0,0,1,0,0
7230900120,2014-10-27,339950,3,2.5,2140,7641,1.0,0,0,3,8,1290,850,1979,0,98056,47.5053,-122.186,2090,8000,1,0,2014,35,1.2,0,438108,0,0,0,0,0,0,0,0,0,1,0,0
6743700317,2015-02-04,582500,2,1.0,1140,23779,1.5,0,0,3,6,1140,0,1966,0,98033,47.6948,-122.17200000000001,2940,8417,0,0,2015,49,2.0,0,822716,0,1,0,0,0,0,0,0,0,0,0,0
3738900035,2014-08-25,298800,2,1.0,860,8189,1.0,0,0,3,6,860,0,1948,0,98155,47.735,-122.306,1180,8189,0,0,2014,66,2.0,0,450201,0,0,0,0,0,0,0,1,0,0,0,0
7996700220,2015-04-30,375000,2,2.25,1640,2240,2.0,0,0,3,8,1640,0,1980,0,98133,47.7154,-122.34100000000001,1640,2240,0,0,2015,35,0.8888888888888888,0,395833,0,0,0,1,0,0,0,0,0,0,0,0
3751601785,2015-02-25,551870,3,2.5,2507,18400,2.0,0,0,3,8,2507,0,2006,0,98001,47.2867,-122.27,1520,14709,0,0,2015,9,1.2,0,293715,0,1,0,0,0,0,0,0,0,0,0,0
2413300730,2014-09-24,263500,4,1.75,2210,6375,1.0,0,0,3,8,1640,570,1977,0,98003,47.3268,-122.32799999999999,2070,7210,1,0,2014,37,2.2857142857142856,0,303909,0,0,0,0,0,0,0,0,1,0,0,0
3172600031,2015-03-27,325000,3,1.5,1590,7936,1.0,0,0,3,7,1590,0,1956,0,98106,47.5201,-122.366,1590,7936,0,0,2015,59,2.0,0,326488,0,0,1,0,0,0,0,0,0,0,0,0
2473411240,2015-03-24,329950,4,1.75,1740,7208,1.5,0,0,3,8,1740,0,1976,0,98058,47.4483,-122.13,1680,7350,0,0,2015,39,2.2857142857142856,0,365714,0,0,1,0,0,0,0,0,0,0,0,0
2877100985,2014-06-23,490000,3,2.25,1470,2500,2.0,0,0,3,8,1080,390,1984,0,98117,47.6762,-122.36,1640,4300,1,0,2014,30,1.3333333333333333,0,594123,0,0,0,0,0,1,0,0,0,0,0,0
7715801030,2015-03-31,510000,4,2.5,1620,8125,2.0,0,0,4,7,1620,0,1983,0,98074,47.6255,-122.059,1480,8120,0,0,2015,32,1.6,0,709751,0,0,1,0,0,0,0,0,0,0,0,0
7202331050,2014-09-24,550000,3,2.5,2360,4080,2.0,0,0,3,7,2360,0,2003,0,98053,47.6825,-122.038,2290,4080,0,0,2014,11,1.2,0,677269,0,0,0,0,0,0,0,0,1,0,0,0
8820903555,2015-01-05,467500,3,1.0,1830,6453,1.0,0,0,4,7,1830,0,1956,0,98125,47.7139,-122.288,1670,8012,0,0,2015,59,3.0,0,492018,1,0,0,0,0,0,0,0,0,0,0,0
526059103,2014-10-13,325000,2,1.0,990,15120,1.0,0,0,4,6,990,0,1953,0,98011,47.7669,-122.206,1300,11500,0,0,2014,61,2.0,0,497941,0,0,0,0,0,0,0,0,0,1,0,0
6123600090,2014-05-19,251200,4,1.5,1310,8250,1.0,0,0,3,7,1060,250,1953,0,98148,47.425,-122.33200000000001,1260,8255,1,0,2014,61,2.6666666666666665,0,286343,0,0,0,0,1,0,0,0,0,0,0,0
8651401720,2014-09-18,215000,3,1.5,1610,5304,1.0,0,0,4,6,1610,0,1968,0,98042,47.3632,-122.087,1060,5304,0,0,2014,46,2.0,0,320282,0,0,0,0,0,0,0,0,1,0,0,0
6386700110,2014-08-05,245000,3,2.0,1850,8208,1.0,0,0,4,7,1180,670,1970,0,98023,47.3109,-122.36200000000001,1790,8174,1,0,2014,44,1.5,0,296748,0,0,0,0,0,0,0,1,0,0,0,0
8100900115,2015-02-06,259000,3,1.75,1270,4815,1.5,0,0,3,6,980,0,1922,0,98108,47.5495,-122.31,1270,6431,0,0,2015,93,1.7142857142857142,0,358741,0,1,0,0,0,0,0,0,0,0,0,0
7549801395,2014-11-13,349950,4,1.5,1420,6720,1.5,0,0,3,7,1420,0,1925,0,98108,47.5518,-122.311,1560,5600,0,0,2014,89,2.6666666666666665,0,358741,0,0,0,0,0,0,0,0,0,0,1,0
6021502070,2015-05-08,600000,2,1.0,1410,4500,1.0,0,0,3,7,1020,390,1939,0,98117,47.6883,-122.384,1300,4500,1,0,2015,76,2.0,0,594123,0,0,0,0,1,0,0,0,0,0,0,0
425059103,2014-12-02,625000,3,2.5,1860,10027,2.0,0,0,3,8,1860,0,1993,0,98033,47.6775,-122.165,1530,9204,0,0,2014,21,1.2,0,822716,0,0,0,0,0,0,0,0,0,0,0,1
7732650120,2014-07-28,1050000,4,2.5,2750,9949,2.0,0,0,3,10,2750,0,1999,0,98007,47.6595,-122.147,2750,9860,0,0,2014,15,1.6,0,622180,0,0,0,0,0,0,1,0,0,0,0,0
3678900110,2014-06-10,403000,2,1.0,1100,3598,1.0,0,0,4,7,1100,0,1926,0,98144,47.5738,-122.31299999999999,1240,3598,0,0,2014,88,2.0,0,630101,0,0,0,0,0,1,0,0,0,0,0,0
4037600115,2014-09-22,415500,3,1.5,1240,12400,1.0,0,0,3,7,1240,0,1958,0,98007,47.607,-122.132,1640,9600,0,0,2014,56,2.0,0,622180,0,0,0,0,0,0,0,0,1,0,0,0
4083302485,2015-04-20,913000,3,1.75,2170,4000,1.0,0,0,4,7,1110,1060,1925,0,98103,47.6546,-122.337,1890,4000,1,0,2015,90,1.7142857142857142,0,591844,0,0,0,1,0,0,0,0,0,0,0,0
7857000716,2015-03-13,334998,2,1.0,1800,5182,1.0,0,0,3,6,900,900,1942,0,98108,47.5508,-122.3,1570,5876,1,0,2015,73,2.0,0,358741,0,0,1,0,0,0,0,0,0,0,0,0
8857600490,2014-05-09,201500,3,1.0,1160,8320,1.0,0,0,4,7,1160,0,1959,0,98032,47.3831,-122.288,1480,7800,0,0,2014,55,3.0,0,254646,0,0,0,0,1,0,0,0,0,0,0,0
4077800518,2014-06-11,371000,3,1.0,890,7200,1.0,0,0,3,7,890,0,1951,0,98125,47.71,-122.286,1630,7455,0,0,2014,63,3.0,0,492018,0,0,0,0,0,1,0,0,0,0,0,0
821049191,2014-09-16,285000,3,1.5,1380,12196,1.0,0,0,4,7,1380,0,1967,0,98003,47.3204,-122.322,1600,10720,0,0,2014,47,2.0,0,303909,0,0,0,0,0,0,0,0,1,0,0,0
126039599,2015-03-26,475000,4,2.25,1800,7200,1.0,0,0,3,7,1230,570,1979,0,98177,47.7717,-122.376,2260,7498,1,0,2015,36,1.7777777777777777,0,709873,0,0,1,0,0,0,0,0,0,0,0,0
1218000195,2015-03-03,420000,2,1.0,1460,7832,1.0,0,0,3,6,1460,0,1924,0,98166,47.4617,-122.346,1460,7632,0,0,2015,91,2.0,0,487206,0,0,1,0,0,0,0,0,0,0,0,0
2407000145,2015-01-20,197200,3,1.0,1140,8775,1.0,0,0,3,6,990,150,1942,0,98146,47.4824,-122.336,1300,8775,1,0,2015,73,3.0,0,380535,1,0,0,0,0,0,0,0,0,0,0,0
4232901120,2014-05-20,792000,3,1.5,1570,1050,2.0,0,0,3,8,1570,0,1915,0,98109,47.6358,-122.35600000000001,2070,3600,0,0,2014,99,2.0,0,892051,0,0,0,0,1,0,0,0,0,0,0,0
4233400490,2014-08-20,262000,3,2.5,1680,10300,2.0,0,0,4,7,1680,0,1994,0,98010,47.31399999999999,-122.001,1680,9849,0,0,2014,20,1.2,0,420217,0,0,0,0,0,0,0,1,0,0,0,0
5104510120,2015-03-27,305000,3,2.5,1690,5175,2.0,0,0,3,7,1690,0,2002,0,98038,47.3564,-122.016,1830,5175,0,0,2015,13,1.2,0,386242,0,0,1,0,0,0,0,0,0,0,0,0
7857003851,2015-04-20,440000,4,2.0,2310,5004,1.0,0,0,3,7,1430,880,1994,0,98108,47.5471,-122.29799999999999,1630,5060,1,0,2015,21,2.0,0,358741,0,0,0,1,0,0,0,0,0,0,0,0
1257202430,2014-06-17,1010000,4,3.5,2650,3060,2.0,0,0,3,9,2060,590,2001,0,98103,47.6735,-122.33200000000001,1470,3060,1,0,2014,13,1.1428571428571428,0,591844,0,0,0,0,0,1,0,0,0,0,0,0
3034200410,2015-03-30,430000,3,1.0,940,12521,1.5,0,0,4,7,940,0,1949,0,98133,47.7169,-122.331,1920,9046,0,0,2015,66,3.0,0,395833,0,0,1,0,0,0,0,0,0,0,0,0
2426049168,2014-10-17,447450,3,2.25,1570,7200,2.0,0,0,3,8,1570,0,1991,0,98034,47.7332,-122.23200000000001,1620,7318,0,0,2014,23,1.3333333333333333,0,576935,0,0,0,0,0,0,0,0,0,1,0,0
259600620,2015-02-06,565000,4,2.0,1950,9940,1.0,0,0,4,7,1950,0,1963,0,98008,47.6332,-122.118,1920,9270,0,0,2015,52,2.0,0,669093,0,1,0,0,0,0,0,0,0,0,0,0
1938400040,2015-02-20,246000,3,1.5,1630,10200,1.0,0,0,4,8,1300,330,1976,0,98023,47.3155,-122.36399999999999,1960,6700,1,0,2015,39,2.0,0,296748,0,1,0,0,0,0,0,0,0,0,0,0
6632900405,2014-10-29,329922,3,1.75,1420,6289,1.0,0,0,3,7,1100,320,1967,0,98155,47.7398,-122.314,1460,7402,1,0,2014,47,1.7142857142857142,0,450201,0,0,0,0,0,0,0,0,0,1,0,0
6381500035,2014-05-08,385000,3,1.75,1890,9920,1.0,0,0,3,7,1230,660,1944,0,98125,47.7327,-122.306,1380,9086,1,0,2014,70,1.7142857142857142,0,492018,0,0,0,0,1,0,0,0,0,0,0,0
3211000930,2015-03-16,275000,3,1.5,1350,7800,1.0,0,0,3,7,1350,0,1959,0,98059,47.4805,-122.15799999999999,1510,8040,0,0,2015,56,2.0,0,522263,0,0,1,0,0,0,0,0,0,0,0,0
1853081250,2014-12-29,800000,4,2.75,3120,5000,2.0,0,0,3,9,3120,0,2010,0,98074,47.593999999999994,-122.06200000000001,3200,5000,0,0,2014,4,1.4545454545454546,0,709751,0,0,0,0,0,0,0,0,0,0,0,1
6117501755,2014-12-30,355000,4,1.5,2230,11536,1.0,0,1,4,7,1220,1010,1954,0,98166,47.4409,-122.348,2170,12465,1,0,2014,60,2.6666666666666665,0,487206,0,0,0,0,0,0,0,0,0,0,0,1
6163900411,2014-10-03,310000,2,1.0,1050,8220,1.0,0,0,4,6,780,270,1947,0,98155,47.7598,-122.316,1340,7651,1,0,2014,67,2.0,0,450201,0,0,0,0,0,0,0,0,0,1,0,0
5420800090,2014-11-17,225000,3,2.5,1590,8449,2.0,0,0,3,7,1590,0,1989,0,98030,47.3493,-122.177,1750,7172,0,0,2014,25,1.2,0,304189,0,0,0,0,0,0,0,0,0,0,1,0
2591720360,2014-12-26,375000,3,2.5,2750,37096,2.0,0,0,3,9,2750,0,1989,0,98038,47.3732,-122.023,2700,40091,0,0,2014,25,1.2,0,386242,0,0,0,0,0,0,0,0,0,0,0,1
9286750100,2014-06-10,375500,3,1.5,1530,7200,1.0,0,0,3,8,1530,0,1975,0,98155,47.7691,-122.29700000000001,2150,7216,0,0,2014,39,2.0,0,450201,0,0,0,0,0,1,0,0,0,0,0,0
2392100090,2015-04-02,550000,3,1.75,1570,6500,1.0,0,0,3,7,920,650,1948,0,98116,47.565,-122.398,1570,5750,1,0,2015,67,1.7142857142857142,0,634350,0,0,0,1,0,0,0,0,0,0,0,0
4302201085,2014-09-18,248000,3,1.0,1470,7680,1.0,0,0,3,7,1220,250,1946,0,98106,47.5276,-122.359,1470,6784,1,0,2014,68,3.0,0,326488,0,0,0,0,0,0,0,0,1,0,0,0
4302201085,2015-05-06,546940,3,1.0,1470,7680,1.0,0,0,3,7,1220,250,1946,0,98106,47.5276,-122.359,1470,6784,1,0,2015,69,3.0,0,326488,0,0,0,0,1,0,0,0,0,0,0,0
7215730580,2014-09-02,680000,4,3.0,3150,6175,2.0,0,0,3,9,3150,0,2001,0,98075,47.5968,-122.01700000000001,3150,6986,0,0,2014,13,1.3333333333333333,0,806326,0,0,0,0,0,0,0,0,1,0,0,0
2095500120,2014-07-18,350000,4,2.5,2380,6124,2.0,0,0,3,8,2380,0,1997,0,98030,47.3662,-122.175,2170,6097,0,0,2014,17,1.6,0,304189,0,0,0,0,0,0,1,0,0,0,0,0
3834000720,2015-03-19,390000,2,1.0,1140,8147,1.0,0,0,3,7,1140,0,1958,0,98125,47.7278,-122.289,1260,8148,0,0,2015,57,2.0,0,492018,0,0,1,0,0,0,0,0,0,0,0,0
2312400230,2014-09-24,257000,3,2.25,1810,12000,2.0,0,0,3,7,1810,0,1992,0,98003,47.3476,-122.3,1720,9916,0,0,2014,22,1.3333333333333333,0,303909,0,0,0,0,0,0,0,0,1,0,0,0
7518501140,2015-01-13,300000,3,2.0,1260,2550,2.0,0,0,3,7,1260,0,1987,0,98117,47.6821,-122.37799999999999,1590,3825,0,0,2015,28,1.5,0,594123,1,0,0,0,0,0,0,0,0,0,0,0
7215730040,2014-05-15,695000,4,3.0,3150,9130,2.0,0,0,3,9,3150,0,2001,0,98075,47.5974,-122.01700000000001,2970,6228,0,0,2014,13,1.3333333333333333,0,806326,0,0,0,0,1,0,0,0,0,0,0,0
8155760040,2014-12-18,213400,4,2.5,1680,6655,2.0,0,0,3,7,1680,0,2001,0,98030,47.3867,-122.191,1680,6982,0,0,2014,13,1.6,0,304189,0,0,0,0,0,0,0,0,0,0,0,1
3623059101,2014-08-11,420000,3,3.0,2700,47050,2.0,0,0,4,9,1570,1130,1986,0,98058,47.4446,-122.104,2260,45901,1,0,2014,28,1.0,0,365714,0,0,0,0,0,0,0,1,0,0,0,0
